Category,Module_Name,File_Name,Role,File_Size_Bytes,Standardized_Path,Original_Source_Path
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,loc tren 3.ipt,Part,399872,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\loc tren 3.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong loc tren\loc tren 3.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,loc tren 3_MIR.ipt,Part,187392,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\loc tren 3_MIR.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong loc tren\loc tren 3_MIR.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,loc tren 3_MIR1.ipt,Part,184832,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\loc tren 3_MIR1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong loc tren\loc tren 3_MIR1.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,loc tren 3_MIR_MIR.ipt,Part,187392,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\loc tren 3_MIR_MIR.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong loc tren\loc tren 3_MIR_MIR.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB DN100.ipt,Part,364032,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB DN100.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB DN100.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB hong.ipt,Part,359424,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB hong.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB hong.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB mu hong.ipt,Part,437248,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB mu hong.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB mu hong.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB mu tren .ipt,Part,472064,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB mu tren .ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB mu tren .ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB trong.ipt,Part,426496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB trong.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB trong.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,MB.ipt,Part,429056,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\MB.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\MB.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,ong cap loc.ipt,Part,567296,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\ong cap loc.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong cap loc.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,ong chia duoi.ipt,Part,519168,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\ong chia duoi.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong chia duoi.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,ong loc.ipt,Part,392704,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\ong loc.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong loc.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,ong phan phoi duoi.iam,Assembly,463360,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\ong phan phoi duoi.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\ong phan phoi duoi.iam
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,tai cau.ipt,Part,437248,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\tai cau.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\tai cau.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,than bon.ipt,Part,703488,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\than bon.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\than bon.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,thang.ipt,Part,548352,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\thang.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\thang.ipt
02_Tanks_and_Pressure_Vessels,Industrial_Sand_Filter_Tank_D2100_SS304,vat trong chan.ipt,Part,143360,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Industrial_Sand_Filter_Tank_D2100_SS304\vat trong chan.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\002 BON LOC CAT\vat trong chan.ipt
02_Tanks_and_Pressure_Vessels,Low_Profile_Square_Brine_Tank_100L,Low_Profile_Square_Brine_Tank_100L.ipt,Part,520704,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Low_Profile_Square_Brine_Tank_100L\Low_Profile_Square_Brine_Tank_100L.ipt,Origin Created in Module
02_Tanks_and_Pressure_Vessels,Round_PE_Brine_Tank_200L_Softener,Round_PE_Brine_Tank_200L_Softener.ipt,Part,232448,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Round_PE_Brine_Tank_200L_Softener\Round_PE_Brine_Tank_200L_Softener.ipt,Origin Created in Module
02_Tanks_and_Pressure_Vessels,Round_PE_Brine_Tank_300L_Softener,Round_PE_Brine_Tank_300L_Softener.ipt,Part,187904,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Round_PE_Brine_Tank_300L_Softener\Round_PE_Brine_Tank_300L_Softener.ipt,Origin Created in Module
02_Tanks_and_Pressure_Vessels,Stainless_RO_Water_Tank_3000L_SUS304,Stainless_RO_Water_Tank_3000L_SUS304.ipt,Part,927744,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_RO_Water_Tank_3000L_SUS304\Stainless_RO_Water_Tank_3000L_SUS304.ipt,Origin Created in Module
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_10m3_SUS304,Bon 10m3 TADT.ipt,Part,342016,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_10m3_SUS304\Bon 10m3 TADT.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\BON 10M3 TADT\Bon 10m3 TADT.ipt
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_10m3_SUS304,Khung bon 10m3 TADT.ipt,Part,134144,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_10m3_SUS304\Khung bon 10m3 TADT.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\BON 10M3 TADT\Khung bon 10m3 TADT.ipt
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_10m3_SUS304,Lap bon 10m3 TADT.iam,Assembly,203776,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_10m3_SUS304\Lap bon 10m3 TADT.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\tan tan loc\Workgroups\NotInProject\Lap bon 10m3 TADT.iam
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_10m3_SUS304,Stainless_Steel_Storage_Tank_10m3_SUS304.iam,Main Assembly,412160,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_10m3_SUS304\Stainless_Steel_Storage_Tank_10m3_SUS304.iam,Origin Created in Module
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304,bon 2000l.ipt,Part,722432,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304\bon 2000l.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\2m3 xuong chao\bon 2000l.ipt
02_Tanks_and_Pressure_Vessels,Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304,Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304.iam,Main Assembly,376832,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\02_Tanks_and_Pressure_Vessels\Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304\Stainless_Steel_Storage_Tank_2000L_Vertical_SUS304.iam,Origin Created in Module
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,Clear_UPVC_Static_Mixer_DN25_Union.iam,Main Assembly,205824,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\Clear_UPVC_Static_Mixer_DN25_Union.iam,Origin Created in Module
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,lap dat tam mixer 34.iam,Assembly,128512,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\lap dat tam mixer 34.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\nano bubble\Workgroups\NotInProject\lap dat tam mixer 34.iam
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,ong PVC clear D34.ipt,Part,80384,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\ong PVC clear D34.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\nano bubble\Workgroups\NotInProject\ong PVC clear D34.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,racco 34.ipt,Part,660992,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\racco 34.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\2m3 xuong chao\racco 34.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,tam mixer 1 - Copy.ipt,Part,780288,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\tam mixer 1 - Copy.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\nano bubble\Workgroups\NotInProject\tam mixer 1 - Copy.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN25_Union,tam mixer 1.ipt,Part,995328,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN25_Union\tam mixer 1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\ONG 34\tam mixer 1.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,Clear_UPVC_Static_Mixer_DN50_Union.iam,Main Assembly,197120,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\Clear_UPVC_Static_Mixer_DN50_Union.iam,Origin Created in Module
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,LAP DAT ONG MIXER.iam,Assembly,379392,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\LAP DAT ONG MIXER.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\LAP DAT ONG MIXER.iam
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,LAP DAT ONG MIXER_Simplify_1.ipt,Part,879616,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\LAP DAT ONG MIXER_Simplify_1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\LAP DAT ONG MIXER_Simplify_1.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,lap dat tam mixer.iam,Assembly,254464,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\lap dat tam mixer.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\lap dat tam mixer.iam
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,MAT BICH nhua 60 .ipt,Part,364544,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\MAT BICH nhua 60 .ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\phu kien nhua\MAT BICH nhua 60 .ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,ong PVC clear D60.ipt,Part,96256,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\ong PVC clear D60.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\ong PVC clear D60.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,RAC CO 60.ipt,Part,480768,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\RAC CO 60.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\2m3 xuong chao\RAC CO 60.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,tam mixer 1 - Copy.ipt,Part,810496,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\tam mixer 1 - Copy.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\tam mixer 1 - Copy.ipt
03_Piping_and_Fittings,Clear_UPVC_Static_Mixer_DN50_Union,tam mixer 1.ipt,Part,807936,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Clear_UPVC_Static_Mixer_DN50_Union\tam mixer 1.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MIXER\tam mixer 1.ipt
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,Bolted Connection1.iam,Assembly,168960,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\Bolted Connection1.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap 2 mat bich 76\Design Accelerator\Bolted Connection1.iam
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,Dual_UPVC_Flange_Connection_DN65.iam,Main Assembly,177664,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\Dual_UPVC_Flange_Connection_DN65.iam,Origin Created in Module
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,ISO 7092 - ST 14 - 140 HV.ipt,Part,108544,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\ISO 7092 - ST 14 - 140 HV.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\XLNT toshiba\Libraries\Content Center Files\en-US\ISO 7092\ISO 7092 - ST 14 - 140 HV.ipt
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,"ISO 8673 - M14 x 1,5ISO.ipt",Part,167424,"D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\ISO 8673 - M14 x 1,5ISO.ipt","D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 8673(2)\ISO 8673 - M14 x 1,5ISO.ipt"
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,"ISO 8676 - M14 x 1,5 x 70 - ISO.ipt",Part,195072,"D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\ISO 8676 - M14 x 1,5 x 70 - ISO.ipt","D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M14 x 1,5 x 70 - ISO.ipt"
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,ISO 8676 - M14 x 1.5 x 70 - ISO.ipt,Part,195584,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\ISO 8676 - M14 x 1.5 x 70 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 8676 - M14 x 1.5 x 70 - ISO.ipt
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,lap 2 mat bich 76.iam,Assembly,184832,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\lap 2 mat bich 76.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap 2 mat bich 76.iam
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN65,MAT BICH nhua 76.ipt,Part,369152,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN65\MAT BICH nhua 76.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\MAT BICH nhua 76.ipt
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN80,Bolted Connection1.iam,Assembly,209920,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN80\Bolted Connection1.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap 2 mat bich 90\Design Accelerator\Bolted Connection1.iam
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN80,Dual_UPVC_Flange_Connection_DN80.iam,Main Assembly,207360,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN80\Dual_UPVC_Flange_Connection_DN80.iam,Origin Created in Module
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN80,ISO 8676 - M14 x 1.5 x 70 - ISO.ipt,Part,195584,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN80\ISO 8676 - M14 x 1.5 x 70 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\ISO 8676 - M14 x 1.5 x 70 - ISO.ipt
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN80,lap 2 mat bich 90.iam,Assembly,207360,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN80\lap 2 mat bich 90.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\bon frp 4272\lap 2 mat bich 90.iam
03_Piping_and_Fittings,Dual_UPVC_Flange_Connection_DN80,MAT BICH nhua 90.ipt,Part,203776,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Dual_UPVC_Flange_Connection_DN80\MAT BICH nhua 90.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\MAT BICH nhua 90.ipt
03_Piping_and_Fittings,HDPE_Clamp_Saddle_DN80_to_DN15,dai khoi thuy 90-34.ipt,Part,201216,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\HDPE_Clamp_Saddle_DN80_to_DN15\dai khoi thuy 90-34.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\phu kien nhua\dai khoi thuy 90-34.ipt
03_Piping_and_Fittings,HDPE_Clamp_Saddle_DN80_to_DN15,DIN 6926 - M8 x 1.ipt,Part,214528,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\HDPE_Clamp_Saddle_DN80_to_DN15\DIN 6926 - M8 x 1.ipt,D:\TAN -DU AN\RO 8M3 BD\INVENTOR\Workgroups\NotInProject\DIN 6926 - M8 x 1.ipt
03_Piping_and_Fittings,HDPE_Clamp_Saddle_DN80_to_DN15,HDPE_Clamp_Saddle_DN80_to_DN15.iam,Main Assembly,352256,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\HDPE_Clamp_Saddle_DN80_to_DN15\HDPE_Clamp_Saddle_DN80_to_DN15.iam,Origin Created in Module
03_Piping_and_Fittings,HDPE_Clamp_Saddle_DN80_to_DN15,ISO 8676 - M8 x 1 x 25 - ISO.ipt,Part,192512,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\HDPE_Clamp_Saddle_DN80_to_DN15\ISO 8676 - M8 x 1 x 25 - ISO.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\0-LOC TONG HOP\LOC TONG LAP RAP\Libraries\Content Center Files\en-US\ISO 8676(2)\ISO 8676 - M8 x 1 x 25 - ISO.ipt
03_Piping_and_Fittings,HDPE_Clamp_Saddle_DN80_to_DN15,lap khoi thuy 90-21.iam,Assembly,352256,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\HDPE_Clamp_Saddle_DN80_to_DN15\lap khoi thuy 90-21.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\FILTER\cam bien ap suat\lap khoi thuy 90-21.iam
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,Bellows-SUS304.ipt,Part,881664,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\Bellows-SUS304.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\ances-khopmem\Bellows-SUS304.ipt
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,Bolted Connection1.iam,Assembly,138752,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\Bolted Connection1.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\ances-khopmem\Tied Pump Connector\Design Accelerator\Bolted Connection1.iam
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,flange-carbon steel.ipt,Part,272896,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\flange-carbon steel.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\ances-khopmem\flange-carbon steel.ipt
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,ISO 4017 - M14 x 130 - ISO.ipt,Part,193536,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\ISO 4017 - M14 x 130 - ISO.ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 4017(1)\ISO 4017 - M14 x 130 - ISO.ipt
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,ISO 7041 - M14 - ISO.ipt,Part,179200,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\ISO 7041 - M14 - ISO.ipt,D:\Autodesk\Inventor 2025\Content Center Files\en-US\ISO 7041\ISO 7041 - M14 - ISO.ipt
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,Plastic Ring.ipt,Part,158208,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\Plastic Ring.ipt,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\ances-khopmem\Plastic Ring.ipt
03_Piping_and_Fittings,Tied_Flexible_Pump_Connector_SUS304,Tied Pump Connector.iam,Assembly,568320,D:\INVENTOR_DATA\05_STANDARD_COMPONENTS\03_Piping_and_Fittings\Tied_Flexible_Pump_Connector_SUS304\Tied Pump Connector.iam,D:\TAN -DU AN\TOSHIBA\120\3d\BON 1\ances-khopmem\Tied Pump Connector.iam
